tile_id,atlas_row,atlas_column,category,source_tileset,source_row,source_column
424,26,8,furniture_object,TILESET - Canaan-CidHouse_1F.png,0,15
425,26,9,furniture_object,TILESET - Tozus-Magic_WeaponShop.png,0,14
426,26,10,furniture_object,TILESET - Falgabard-Inn_ItemShop.png,0,14
427,26,11,furniture_object,TILESET - Inn_ItemShop.png,3,12
428,26,12,furniture_object,TILESET - Goldor_Manor1_1.png,5,4
429,26,13,furniture_object,TILESET - Inn_ItemShop.png,1,5
430,26,14,furniture_object,TILESET - Canaan-Inn_ItemShop.png,1,5
431,26,15,furniture_object,TILESET - Shop_1.png,7,10
432,27,0,furniture_object,TILESET - Castle_Argus.png,3,0
433,27,1,furniture_object,TILESET - Canaan-CidHouse_2F.png,7,13
434,27,2,furniture_object,TILESET - Dragons_Peak.png,7,13
435,27,3,furniture_object,TILESET - Tozus-Inn_ItemShop.png,7,13
436,27,4,furniture_object,TILESET - Bahamuts_Nest.png,7,13
437,27,5,furniture_object,TILESET - Chocobos_Forest.png,7,13
438,27,6,furniture_object,TILESET - Shop_1.png,0,6
439,27,7,furniture_object,TILESET - Castle_Sasune.png,3,0
440,27,8,furniture_object,TILESET - Castle_Argus-Tower.png,0,8
441,27,9,furniture_object,TILESET - Saronia_Catacombs3.png,0,8
442,27,10,furniture_object,TILESET - Airship.png,1,13
443,27,11,furniture_object,TILESET - Eureka_B3.png,1,9
444,27,12,furniture_object,TILESET - Eureka_B1.png,1,9
445,27,13,furniture_object,TILESET - Subterranean_Lake1.png,1,9
446,27,14,furniture_object,TILESET - Ur_Shed.png,0,9
447,27,15,furniture_object,TILESET - Inn_ItemShop.png,0,9
448,28,0,furniture_object,TILESET - Falgabard-Inn_ItemShop.png,3,4
449,28,1,furniture_object,TILESET - Falgabard-Inn_ItemShop.png,2,2
450,28,2,furniture_object,TILESET - Tozus-Magic_WeaponShop.png,2,2
451,28,3,furniture_object,TILESET - Castle_Argus3F.png,1,12
452,28,4,furniture_object,TILESET - Dragons_Peak.png,2,7
453,28,5,furniture_object,TILESET - Cave_of_Shadows3_2.png,1,1
454,28,6,furniture_object,TILESET - Ancient_Ruins1.png,1,1
455,28,7,furniture_object,TILESET - Eureka_B7_1.png,1,1
456,28,8,furniture_object,TILESET - Airship.png,2,1
457,28,9,furniture_object,TILESET - Airship.png,3,3
458,28,10,furniture_object,TILESET - Castle_Argus-Tower.png,0,1
459,28,11,furniture_object,TILESET - Castle_Argus-Tower.png,2,2
460,28,12,furniture_object,TILESET - Castle_Argus-Tower.png,2,0
461,28,13,furniture_object,TILESET - Castle_Argus-Tower.png,2,1
462,28,14,furniture_object,TILESET - Castle_Sasune_Inner.png,2,1
463,28,15,furniture_object,TILESET - Castle_Sasune_Inner.png,0,8
464,29,0,furniture_object,TILESET - Airship.png,0,15
465,29,1,furniture_object,TILESET - Ur_Shed.png,7,9
466,29,2,furniture_object,TILESET - Shop_1.png,7,9
467,29,3,furniture_object,TILESET - Shop_1.png,0,9
468,29,4,furniture_object,TILESET - Inn_ItemShop.png,7,9
469,29,5,furniture_object,TILESET - Saronia_Catacombs3.png,1,10
470,29,6,furniture_object,TILESET - Castle_Sasune_Inner2.png,1,10
471,29,7,furniture_object,TILESET - Canaan-Inn_ItemShop.png,2,5
472,29,8,furniture_object,TILESET - Amur-Inn_Pub.png,2,5
473,29,9,furniture_object,TILESET - Inn_ItemShop.png,2,5
474,29,10,furniture_object,TILESET - Goldor_Manor1_1.png,2,5
475,29,11,furniture_object,TILESET - Canaan-CidHouse_2F.png,0,5
476,29,12,furniture_object,TILESET - Dwarven_HollowB1_B2.png,0,5
477,29,13,furniture_object,TILESET - Ur_EldersHouse.png,0,5
478,29,14,furniture_object,TILESET - Village_of_Gysahl-Inn_ItemShop.png,2,5
479,29,15,furniture_object,TILESET - Ancients_Maze1.png,2,0
480,30,0,furniture_object,TILESET - Ancients_Maze1.png,1,3
481,30,1,furniture_object,TILESET - Ancients_Maze1.png,5,2
482,30,2,furniture_object,TILESET - Tower_of_Owen10F.png,2,8
483,30,3,furniture_object,TILESET - Tower_of_Owen11F.png,2,8
484,30,4,furniture_object,TILESET - Canaan-CidHouse_2F.png,2,3
485,30,5,furniture_object,TILESET - Ancients_Maze1.png,2,1
486,30,6,furniture_object,TILESET - Saronia_Castle-Gate.png,4,3
487,30,7,furniture_object,TILESET - Canaan-CidHouse_2F.png,3,6
488,30,8,furniture_object,TILESET - Alter Cave.png,3,14
489,30,9,furniture_object,TILESET - Ur_EldersHouse.png,3,6
490,30,10,furniture_object,TILESET - Alter Cave.png,3,13
491,30,11,furniture_object,TILESET - Amur-Shrine.png,3,9
492,30,12,furniture_object,TILESET - Canaan-CidHouse_2F.png,3,9
493,30,13,furniture_object,TILESET - Vikings_Cove-1.png,3,9
494,30,14,furniture_object,TILESET - Cave_of_Tides1.png,3,13
495,30,15,furniture_object,TILESET - Cave_of_the_Circle1.png,3,13
496,31,0,furniture_object,TILESET - Mythril_Mine.png,3,13
497,31,1,furniture_object,TILESET - Ur_EldersHouse.png,3,9
498,31,2,furniture_object,TILESET - Ur.png,2,9
499,31,3,furniture_object,TILESET - Saronia_Catacombs3.png,7,13
500,31,4,furniture_object,TILESET - Amur-ArmorShop.png,7,13
501,31,5,furniture_object,TILESET - Amur-House.png,7,13
502,31,6,furniture_object,TILESET - Cave_of_Shadows3_2.png,7,13
503,31,7,furniture_object,TILESET - Cave_of_the_Circle1.png,7,13
504,31,8,furniture_object,TILESET - Cave_of_Tides1.png,7,13
505,31,9,furniture_object,TILESET - Castle_Argus-Tower.png,7,13
506,31,10,furniture_object,TILESET - Tower_of_Owen11F.png,7,13
507,31,11,furniture_object,TILESET - Ancients_Maze1.png,7,13
508,31,12,furniture_object,TILESET - Alter Cave.png,7,13
509,31,13,furniture_object,TILESET - Castle_Sasune_Inner2.png,7,13
510,31,14,furniture_object,TILESET - Castle_Sasune_Inner.png,7,13
511,31,15,furniture_object,TILESET - Mythril_Mine.png,7,13
512,32,0,furniture_object,TILESET - Shop_1.png,7,13
513,32,1,furniture_object,TILESET - Ur_EldersHouse.png,7,13
514,32,2,furniture_object,TILESET - Retrieval_Forest.png,7,13
515,32,3,furniture_object,TILESET - Inn_ItemShop.png,7,13
516,32,4,furniture_object,TILESET - Canaan-NobleHouse.png,7,13
517,32,5,furniture_object,TILESET - Amur-Magic_WeaponShop.png,2,4
518,32,6,furniture_object,TILESET - Amur-ArmorShop.png,2,4
519,32,7,furniture_object,TILESET - Canaan-ArmorShop.png,2,4
520,32,8,furniture_object,TILESET - Canaan-Magic_WeaponShop.png,2,4
521,32,9,furniture_object,TILESET - Shop_1.png,2,4
522,32,10,furniture_object,TILESET - Inn_ItemShop.png,1,14
523,32,11,furniture_object,TILESET - Shop_1.png,1,14
524,32,12,furniture_object,TILESET - Canaan-Shrine.png,2,8
525,32,13,furniture_object,TILESET - Ur_EldersHouse.png,0,7
526,32,14,furniture_object,TILESET - Chocobos_Forest.png,2,13
527,32,15,furniture_object,TILESET - Retrieval_Forest.png,2,13
528,33,0,furniture_object,TILESET - Tower_of_Owen11F.png,1,14
529,33,1,furniture_object,TILESET - Bahamuts_Nest.png,2,8
530,33,2,furniture_object,TILESET - Cave_of_the_Circle1.png,2,10
531,33,3,furniture_object,TILESET - Cave_of_Tides1.png,2,10
532,33,4,furniture_object,TILESET - Inn_ItemShop.png,5,4
533,33,5,furniture_object,TILESET - Kazus.png,7,14
534,33,6,furniture_object,TILESET - Canaan-CidHouse_2F.png,0,15
535,33,7,furniture_object,TILESET - Canaan-Magic_WeaponShop.png,0,4
536,33,8,furniture_object,TILESET - Canaan-ArmorShop.png,0,4
537,33,9,furniture_object,TILESET - Canaan-Shrine.png,0,4
538,33,10,furniture_object,TILESET - Amur-ArmorShop.png,0,4
539,33,11,furniture_object,TILESET - Canaan-Inn_ItemShop.png,0,4
540,33,12,furniture_object,TILESET - Amur-Magic_WeaponShop.png,1,5
541,33,13,furniture_object,TILESET - Amur-ArmorShop.png,1,5
542,33,14,furniture_object,TILESET - Canaan-Magic_WeaponShop.png,1,5
543,33,15,furniture_object,TILESET - Canaan-ArmorShop.png,1,5
544,34,0,furniture_object,TILESET - Saronia_NorthWest-Library.png,0,4
545,34,1,furniture_object,TILESET - Amur-House.png,0,4
546,34,2,furniture_object,TILESET - Canaan-CidHouse_2F.png,5,3
547,34,3,furniture_object,TILESET - Canaan-CidHouse_1F.png,0,4
548,34,4,furniture_object,TILESET - Eureka_B6.png,4,15
549,34,5,furniture_object,TILESET - Molten_CaveB1.png,0,1
550,34,6,furniture_object,TILESET - Inn_ItemShop.png,0,14
551,34,7,furniture_object,TILESET - Ancients_Maze1.png,3,5
552,34,8,furniture_object,TILESET - Eureka_B7_1.png,0,2
553,34,9,furniture_object,TILESET - The_Invincible.png,1,4
554,34,10,furniture_object,TILESET - Airship.png,1,4
555,34,11,furniture_object,TILESET - Castle_Sasune.png,1,11
556,34,12,furniture_object,TILESET - Castle_Sasune.png,5,3
557,34,13,furniture_object,TILESET - Saronia_NorthWest-Library.png,2,1
558,34,14,furniture_object,TILESET - Canaan-CidHouse_1F.png,2,1
559,34,15,furniture_object,TILESET - Canaan-Shrine.png,2,1
560,35,0,furniture_object,TILESET - Tozus-Inn_ItemShop.png,0,4
561,35,1,furniture_object,TILESET - Canaan-ArmorShop.png,3,7
562,35,2,furniture_object,TILESET - Canaan-Magic_WeaponShop.png,3,7
563,35,3,furniture_object,TILESET - Canaan-ArmorShop.png,2,2
564,35,4,furniture_object,TILESET - Inn_ItemShop.png,7,11
565,35,5,furniture_object,TILESET - Amur-ArmorShop.png,2,5
566,35,6,furniture_object,TILESET - Amur-Magic_WeaponShop.png,2,5
567,35,7,furniture_object,TILESET - Airship.png,3,15
568,35,8,furniture_object,TILESET - Tozus-Magic_WeaponShop.png,2,4
569,35,9,furniture_object,TILESET - Falgabard-Inn_ItemShop.png,2,4
570,35,10,furniture_object,TILESET - Bahamuts_Nest.png,0,9
571,35,11,furniture_object,TILESET - Amur-House.png,2,3
572,35,12,furniture_object,TILESET - Tozus-Inn_ItemShop.png,1,5
573,35,13,furniture_object,TILESET - Amur-Inn_Pub.png,1,5
574,35,14,furniture_object,TILESET - Village_of_Gysahl-Inn_ItemShop.png,1,5
575,35,15,furniture_object,TILESET - Sewers1.png,2,10
576,36,0,furniture_object,TILESET - Goldor_Manor1_1.png,5,1
577,36,1,furniture_object,TILESET - Goldor_Manor1_1.png,4,12
578,36,2,furniture_object,TILESET - Heins_Castle1.png,0,15
579,36,3,furniture_object,TILESET - Subterranean_Lake1.png,0,15
580,36,4,furniture_object,TILESET - Inn_ItemShop.png,4,0
581,36,5,furniture_object,TILESET - Canaan-NobleHouse.png,5,3
582,36,6,furniture_object,TILESET - Canaan-Inn_ItemShop.png,2,8
583,36,7,furniture_object,TILESET - Tozus-Inn_ItemShop.png,2,8
584,36,8,furniture_object,TILESET - Ancients_Maze1.png,5,3
585,36,9,furniture_object,TILESET - Sewers1.png,2,8
586,36,10,furniture_object,TILESET - Dragons_Peak.png,2,6
587,36,11,furniture_object,TILESET - Canaan-CidHouse_1F.png,1,14
588,36,12,furniture_object,TILESET - Canaan-CidHouse_1F.png,1,6
589,36,13,furniture_object,TILESET - Canaan-NobleHouse.png,1,6
590,36,14,furniture_object,TILESET - Canaan-CidHouse_1F.png,1,5
591,36,15,furniture_object,TILESET - Tozus-Magic_WeaponShop.png,1,5
592,37,0,furniture_object,TILESET - Tozus-Magic_WeaponShop.png,2,6
593,37,1,furniture_object,TILESET - Canaan-ArmorShop.png,2,5
594,37,2,furniture_object,TILESET - Canaan-Magic_WeaponShop.png,2,5
595,37,3,furniture_object,TILESET - Canaan-ArmorShop.png,0,6
596,37,4,furniture_object,TILESET - Canaan-Shrine.png,0,6
597,37,5,furniture_object,TILESET - Canaan-Magic_WeaponShop.png,0,8
598,37,6,furniture_object,TILESET - Tower_of_Owen10F.png,3,3
599,37,7,furniture_object,TILESET - Tower_of_Owen11F.png,3,3
600,37,8,furniture_object,TILESET - Eureka_B7_1.png,3,1
601,37,9,furniture_object,TILESET - Saronia_Catacombs3.png,3,11
602,37,10,furniture_object,TILESET - Castle_Argus-Tower.png,3,11
603,37,11,furniture_object,TILESET - Shop_1.png,2,5
604,37,12,furniture_object,TILESET - Canaan-CidHouse_2F.png,6,4
605,37,13,furniture_object,TILESET - Dragons_Peak.png,7,0
606,37,14,furniture_object,TILESET - Bahamuts_Nest.png,7,0
607,37,15,furniture_object,TILESET - Canaan-Inn_ItemShop.png,7,0
608,38,0,furniture_object,TILESET - Canaan-ArmorShop.png,7,0
609,38,1,furniture_object,TILESET - Canaan-CidHouse_1F.png,7,0
610,38,2,furniture_object,TILESET - Canaan-Magic_WeaponShop.png,7,0
611,38,3,furniture_object,TILESET - Canaan-ArmorShop.png,6,4
612,38,4,furniture_object,TILESET - Canaan-Magic_WeaponShop.png,6,4
613,38,5,furniture_object,TILESET - Cave_of_Shadows3_2.png,7,0
614,38,6,furniture_object,TILESET - Canaan-CidHouse_2F.png,7,0
615,38,7,furniture_object,TILESET - Ancients_Maze1.png,7,1
616,38,8,furniture_object,TILESET - Molten_CaveB1.png,7,1
617,38,9,furniture_object,TILESET - Canaan-Inn_ItemShop.png,6,4
618,38,10,furniture_object,TILESET - Tozus-Inn_ItemShop.png,6,4
619,38,11,furniture_object,TILESET - Amur-House.png,6,4
620,38,12,furniture_object,TILESET - Ancients_Maze1.png,7,0
621,38,13,furniture_object,TILESET - Cave_of_the_Circle1.png,7,0
622,38,14,furniture_object,TILESET - Cave_of_Tides1.png,7,0
623,38,15,furniture_object,TILESET - Saronia_NorthWest-Library.png,6,4
624,39,0,furniture_object,TILESET - Canaan-CidHouse_1F.png,6,4
625,39,1,furniture_object,TILESET - Canaan-Shrine.png,6,4
626,39,2,furniture_object,TILESET - Canaan-ArmorShop.png,0,8
627,39,3,furniture_object,TILESET - Canaan-Shrine.png,0,8
628,39,4,furniture_object,TILESET - Amur-ArmorShop.png,3,8
629,39,5,furniture_object,TILESET - Amur-Magic_WeaponShop.png,3,8
630,39,6,furniture_object,TILESET - Shop_1.png,3,8
631,39,7,furniture_object,TILESET - Amur-Magic_WeaponShop.png,3,9
632,39,8,furniture_object,TILESET - Amur-ArmorShop.png,3,9
633,39,9,furniture_object,TILESET - Canaan-ArmorShop.png,3,9
634,39,10,furniture_object,TILESET - Canaan-Magic_WeaponShop.png,3,9
635,39,11,furniture_object,TILESET - Amur-ArmorShop.png,3,6
636,39,12,furniture_object,TILESET - Amur-Magic_WeaponShop.png,3,6
637,39,13,furniture_object,TILESET - Airship.png,1,3
638,39,14,furniture_object,TILESET - Amur-ArmorShop.png,6,4
639,39,15,furniture_object,TILESET - Canaan-NobleHouse.png,6,4
640,40,0,furniture_object,TILESET - Mythril_Mine.png,7,0
641,40,1,furniture_object,TILESET - Castle_Sasune_Inner.png,7,0
642,40,2,furniture_object,TILESET - Saronia_Catacombs3.png,7,0
643,40,3,furniture_object,TILESET - Castle_Argus-Tower.png,7,0
644,40,4,furniture_object,TILESET - Saronia_Castle-Gate.png,2,9
645,40,5,furniture_object,TILESET - Canaan-NobleHouse.png,0,12
646,40,6,furniture_object,TILESET - Canaan-NobleHouse.png,3,15
647,40,7,furniture_object,TILESET - Canaan-CidHouse_1F.png,0,12
648,40,8,furniture_object,TILESET - Canaan-Shrine.png,0,12
649,40,9,furniture_object,TILESET - The_Invincible.png,3,13
650,40,10,furniture_object,TILESET - Wreck1.png,3,13
651,40,11,furniture_object,TILESET - Airship.png,3,13
652,40,12,furniture_object,TILESET - The_Invincible.png,3,14
653,40,13,furniture_object,TILESET - Wreck1.png,3,14
654,40,14,furniture_object,TILESET - Airship.png,3,14
655,40,15,furniture_object,TILESET - Castle_Argus.png,2,2
656,41,0,furniture_object,TILESET - Amur-ArmorShop.png,3,5
657,41,1,furniture_object,TILESET - Amur-Magic_WeaponShop.png,3,5
658,41,2,furniture_object,TILESET - Shop_1.png,3,5
659,41,3,furniture_object,TILESET - Airship.png,3,4
660,41,4,furniture_object,TILESET - Airship.png,3,11
661,41,5,furniture_object,TILESET - Saronia_Castle2.png,3,11
662,41,6,furniture_object,TILESET - Castle_Argus3F.png,3,11
663,41,7,furniture_object,TILESET - Goldor_Manor1_1.png,2,14
664,41,8,furniture_object,TILESET - Canaan-Magic_WeaponShop.png,2,2
665,41,9,furniture_object,TILESET - Eureka_B1.png,0,2
666,41,10,furniture_object,TILESET - Eureka_B3.png,0,2
667,41,11,furniture_object,TILESET - Gulgan_Gulch1.png,2,4
668,41,12,furniture_object,TILESET - Amur-Shrine.png,2,4
669,41,13,furniture_object,TILESET - Canaan-CidHouse_2F.png,2,4
670,41,14,furniture_object,TILESET - Ancients_Maze1.png,0,15
671,41,15,furniture_object,TILESET - Mythril_Mine.png,2,11
672,42,0,furniture_object,TILESET - Tozus-Magic_WeaponShop.png,4,0
673,42,1,furniture_object,TILESET - Canaan-NobleHouse.png,0,15
674,42,2,furniture_object,TILESET - Inn_ItemShop.png,2,8
675,42,3,furniture_object,TILESET - Canaan-NobleHouse.png,2,3
676,42,4,furniture_object,TILESET - Canaan-NobleHouse.png,0,6
677,42,5,furniture_object,TILESET - Canaan-NobleHouse.png,0,8
678,42,6,furniture_object,TILESET - Amur-House.png,0,6
679,42,7,furniture_object,TILESET - Amur-ArmorShop.png,0,6
680,42,8,furniture_object,TILESET - Canaan-CidHouse_1F.png,0,6
681,42,9,furniture_object,TILESET - Inn_ItemShop.png,7,0
682,42,10,furniture_object,TILESET - Ur_EldersHouse.png,7,0
683,42,11,furniture_object,TILESET - Amur-House.png,0,8
684,42,12,furniture_object,TILESET - Amur-ArmorShop.png,0,8
685,42,13,furniture_object,TILESET - Ur_Shed.png,0,8
686,42,14,furniture_object,TILESET - Shop_1.png,0,8
687,42,15,furniture_object,TILESET - Inn_ItemShop.png,0,6
688,43,0,furniture_object,TILESET - Ur_Shed.png,0,6
689,43,1,furniture_object,TILESET - Alter Cave.png,7,0
690,43,2,furniture_object,TILESET - Castle_Argus3F.png,7,0
691,43,3,furniture_object,TILESET - The_Invincible.png,0,15
692,43,4,furniture_object,TILESET - Castle_Sasune_Inner.png,3,11
693,43,5,furniture_object,TILESET - Vikings_Cove-1.png,2,4
694,43,6,furniture_object,TILESET - Amur.png,2,9
695,43,7,furniture_object,TILESET - Kazus.png,2,9
696,43,8,furniture_object,TILESET - Ur.png,7,2
697,43,9,furniture_object,TILESET - Airship.png,3,12
698,43,10,furniture_object,TILESET - Wreck1.png,3,12
699,43,11,furniture_object,TILESET - The_Invincible.png,3,12
700,43,12,furniture_object,TILESET - Shop_1.png,3,9
701,43,13,furniture_object,TILESET - Inn_ItemShop.png,6,4
702,43,14,furniture_object,TILESET - Shop_1.png,6,4
703,43,15,furniture_object,TILESET - Ur_EldersHouse.png,6,4
704,44,0,furniture_object,TILESET - Eureka_B6.png,7,4
705,44,1,furniture_object,TILESET - Inn_ItemShop.png,1,6
706,44,2,furniture_object,TILESET - Eureka_B6.png,2,8
707,44,3,furniture_object,TILESET - Molten_CaveB1.png,4,3
708,44,4,furniture_object,TILESET - Replito.png,2,9
709,44,5,furniture_object,TILESET - Sewers1.png,7,0
710,44,6,furniture_object,TILESET - Chocobos_Forest.png,2,7
711,44,7,furniture_object,TILESET - Chocobos_Forest.png,2,11
712,44,8,furniture_object,TILESET - Retrieval_Forest.png,2,11
713,44,9,furniture_object,TILESET - Dwarven_HollowB1_B2.png,2,4
714,44,10,furniture_object,TILESET - Goldor_Manor1_1.png,2,6
715,44,11,furniture_object,TILESET - Kazus.png,1,1
716,44,12,furniture_object,TILESET - Ur.png,1,1
717,44,13,furniture_object,TILESET - Ur_Shed.png,5,3
718,44,14,furniture_object,TILESET - Canaan-Shrine.png,3,15
719,44,15,furniture_object,TILESET - Crystal_Tower_8F_1.png,2,0
720,45,0,furniture_object,TILESET - Eureka_B6.png,2,7
721,45,1,furniture_object,TILESET - Eureka_B6.png,0,9
722,45,2,furniture_object,TILESET - Amur-ArmorShop.png,1,14
723,45,3,furniture_object,TILESET - Amur-Magic_WeaponShop.png,1,14
724,45,4,furniture_object,TILESET - Canaan-ArmorShop.png,1,14
725,45,5,furniture_object,TILESET - Canaan-Magic_WeaponShop.png,1,14
726,45,6,furniture_object,TILESET - Tozus-Magic_WeaponShop.png,1,14
727,45,7,furniture_object,TILESET - Ancients_Maze1.png,2,2
728,45,8,furniture_object,TILESET - Castle_Argus-Tower.png,0,14
729,45,9,furniture_object,TILESET - Alter Cave.png,0,11
730,45,10,furniture_object,TILESET - Mythril_Mine.png,0,11
731,45,11,furniture_object,TILESET - Cave_of_the_Circle1.png,0,11
732,45,12,furniture_object,TILESET - Cave_of_Tides1.png,0,11
733,45,13,furniture_object,TILESET - Cave_of_Shadows3_2.png,0,11
734,45,14,furniture_object,TILESET - Ancient_Ruins1.png,0,11
735,45,15,furniture_object,TILESET - Eureka_B7_1.png,0,11
736,46,0,furniture_object,TILESET - Canaan-Inn_ItemShop.png,3,11
737,46,1,furniture_object,TILESET - Canaan-NobleHouse.png,3,11
738,46,2,furniture_object,TILESET - Dragons_Peak.png,4,3
739,46,3,furniture_object,TILESET - Ancient_Ruins1.png,2,12
740,46,4,furniture_object,TILESET - Cave_of_Shadows3_2.png,2,12
741,46,5,furniture_object,TILESET - Cave_of_Tides1.png,2,12
742,46,6,furniture_object,TILESET - Cave_of_the_Circle1.png,2,12
743,46,7,furniture_object,TILESET - Ancients_Maze1.png,3,9
744,46,8,furniture_object,TILESET - Eureka_B7_1.png,2,12
745,46,9,furniture_object,TILESET - Alter Cave.png,2,11
746,46,10,furniture_object,TILESET - Ancient_Ruins1.png,2,11
747,46,11,furniture_object,TILESET - Cave_of_Shadows3_2.png,2,11
748,46,12,furniture_object,TILESET - Cave_of_Tides1.png,2,11
749,46,13,furniture_object,TILESET - Cave_of_the_Circle1.png,2,11
750,46,14,furniture_object,TILESET - Ancients_Maze1.png,3,8
751,46,15,furniture_object,TILESET - Saronia_Catacombs1.png,2,5
752,47,0,furniture_object,TILESET - Ur_EldersHouse.png,3,15
753,47,1,furniture_object,TILESET - Ur_EldersHouse.png,2,5
754,47,2,furniture_object,TILESET - Dwarven_HollowB1_B2.png,2,5
